Local Employees,Total Employees,Local Sales,Total Sales,International,Ad Spending,New Location,Ownership Type,Industry Type,Industry Category,Age,Buyer
9,9,30,30,0,D,S,,15,G,3,0
11,11,0,0,0,D,S,Private,92,C,5,0
11,11,0,0,0,D,M,Private,99,C,6,0
11,11,0,0,0,D,S,,91,C,5,0
11,11,0,0,0,D,S,,91,C,5,0
11,11,0,0,0,D,S,,91,C,5,0
11,11,0,0,0,D,S,,96,C,5,0
11,11,0,0,0,D,N,,91,C,5,0
11,11,0,0,0,D,S,,95,C,3,0
11,11,0,0,0,D,S,,99,C,2,0
11,11,0,0,0,D,S,,99,C,3,1
11,11,2,2,0,B,S,Private,72,C,11,0
11,11,2,2,0,B,S,Private,83,C,12,0
11,11,2,2,0,C,S,Private,72,C,12,0
11,11,2,2,0,D,M,Private,7,I,2,0
11,11,2,2,0,C,S,,7,I,8,0
11,11,2,2,0,C,M,,72,C,5,0
11,11,2,2,0,D,S,,72,C,5,0
11,11,2,2,0,C,S,,72,C,4,0
11,11,2,2,0,D,S,Private,72,C,10,0
11,11,2,2,0,D,M,Private,72,C,10,0
11,11,2,2,0,D,S,Private,83,C,9,0
11,11,2,2,0,B,S,,72,C,2,0
11,11,2,2,0,A,S,,73,C,2,0
11,11,4,4,0,A,S,Private,58,F,12,1
11,11,4,4,0,D,S,Private,75,C,5,0
11,11,4,4,0,D,S,Private,58,F,12,0
11,11,4,4,0,D,S,Private,76,C,12,0
11,11,4,4,0,D,S,,75,C,10,0
11,11,4,4,0,D,S,,27,H,4,0
11,11,4,4,0,B,S,,54,F,6,0
11,11,4,4,0,D,S,,58,F,5,0
11,11,4,4,0,B,S,,75,C,5,0
11,11,4,4,0,B,S,,75,C,5,0
11,11,4,4,0,B,S,,7,I,5,0
11,11,4,4,0,D,S,Private,75,C,2,0
11,11,4,4,0,D,S,Private,58,F,9,0
11,11,4,4,0,D,M,,58,F,2,0
11,11,4,4,0,D,S,,70,C,3,0
11,11,4,4,0,D,S,,58,F,3,0
11,11,4,4,0,A,S,Private,27,H,6,1
11,11,7,7,0,C,S,Private,87,C,8,1
11,11,7,7,0,D,S,Private,59,F,1,1
11,11,7,7,0,D,S,,56,F,2,1
11,11,7,7,0,D,S,,27,H,3,1
11,11,7,7,0,E,S,Private,20,H,5,0
11,11,7,7,0,B,S,Private,59,F,12,0
11,11,7,7,0,E,S,Private,27,H,9,0
11,11,7,7,0,D,M,Private,59,F,12,0
11,11,7,7,0,B,S,Private,59,F,12,0
11,11,7,7,0,D,S,Private,34,H,12,0
11,11,7,7,0,D,S,Private,86,C,12,0
11,11,7,7,0,C,S,,80,C,9,0
11,11,7,7,0,E,S,Private,34,H,2,0
11,11,7,7,0,B,S,Private,37,H,12,0
11,11,7,7,0,B,M,Private,75,C,12,0
11,11,7,7,0,E,S,Private,25,H,9,0
11,11,7,7,0,C,S,,56,F,3,0
11,11,7,7,0,D,S,,53,F,2,0
11,11,7,7,0,C,M,,72,C,2,0
11,11,7,7,0,B,S,Private,87,C,12,0
11,11,7,7,0,B,S,,80,C,11,0
11,11,7,7,0,B,S,Private,54,F,6,0
11,11,7,7,0,B,S,Private,59,F,10,0
11,11,7,7,0,C,S,Private,75,C,6,0
11,11,7,7,0,C,S,,80,C,6,0
11,11,7,7,0,D,S,,53,F,4,0
11,11,7,7,0,A,M,,65,A,2,0
11,11,7,7,0,D,S,,58,F,5,0
11,11,7,7,0,D,S,,72,C,5,0
11,11,7,7,0,D,S,,76,C,5,0
11,11,7,7,0,D,S,,65,A,5,0
11,11,7,7,0,D,S,,58,F,5,0
11,11,7,7,0,C,S,,59,F,5,0
11,11,7,7,0,C,S,,59,F,5,0
11,11,7,7,0,B,S,,59,F,2,0
11,11,7,7,0,C,M,,59,F,12,0
11,11,7,7,0,B,S,,56,F,4,0
11,11,7,7,0,D,S,,65,A,4,0
11,11,7,7,0,C,S,,59,F,6,0
11,11,7,7,0,D,S,,17,G,4,0
11,11,7,7,0,D,S,,59,F,4,0
11,11,7,7,0,D,S,,72,C,4,0
11,11,7,7,0,D,S,,86,C,4,0
11,11,7,7,0,C,S,,80,C,4,0
11,11,7,7,0,D,S,Private,75,C,10,0
11,11,7,7,0,C,S,Private,59,F,10,0
11,11,7,7,0,C,S,,59,F,10,0
11,11,7,7,0,C,S,Private,72,C,11,0
11,11,7,7,0,D,S,Private,59,F,6,0
11,11,7,7,0,A,S,,70,C,10,0
11,11,7,7,0,B,M,Private,72,C,8,0
11,11,7,7,0,B,S,Private,54,F,6,0
11,11,7,7,0,C,S,Private,58,F,8,0
11,11,7,7,0,D,S,Private,87,C,8,0
11,11,7,7,0,B,S,Private,59,F,7,0
11,11,7,7,0,A,S,Private,79,C,10,0
11,11,7,7,0,A,S,,76,C,3,0
11,11,7,7,0,D,S,,59,F,3,0
11,11,7,7,0,D,S,,59,F,3,0
11,11,7,7,0,D,M,,58,F,3,0
11,11,7,7,0,B,S,Private,27,H,6,1
11,11,7,7,0,A,S,Private,41,E,2,1
11,11,7,7,0,D,S,,56,F,5,1
11,11,7,7,0,B,S,Private,87,C,2,1
11,11,7,7,0,A,S,,73,C,3,1
11,11,7,7,0,D,S,Private,27,H,10,1
11,11,7,7,0,E,S,Private,36,H,2,1
11,11,7,7,0,E,S,,36,H,9,1
11,11,7,7,0,D,M,Private,27,H,5,1
11,11,7,7,0,D,S,Private,27,H,12,1
11,11,7,7,0,D,M,,73,C,2,1
11,11,7,7,0,E,S,Private,23,H,3,1
11,11,7,7,0,D,S,,75,C,1,1
11,11,7,7,0,B,N,,59,F,1,1
11,11,7,7,0,D,M,,56,F,3,1
11,11,7,7,0,E,S,Private,34,H,3,1
11,11,7,7,0,B,S,,86,C,12,1
11,11,7,7,0,D,S,,27,H,5,1
11,11,9,9,0,E,S,,39,H,2,1
11,11,9,9,0,D,S,,82,C,1,1
11,11,9,9,0,D,M,,83,C,10,0
11,11,9,9,0,B,S,Private,83,C,11,0
11,11,9,9,0,C,M,Private,65,A,6,0
11,11,9,9,0,C,S,Private,72,C,7,0
11,11,9,9,0,D,S,Private,26,H,10,0
11,11,9,9,0,D,S,,48,E,6,0
11,11,9,9,0,E,S,,38,H,2,0
11,11,9,9,0,D,S,,79,C,2,0
11,11,9,9,0,D,S,Private,57,F,8,0
11,11,9,9,0,A,S,Private,87,C,7,0
11,11,9,9,0,A,S,,80,C,8,0
11,11,9,9,0,E,S,Private,34,H,9,0
11,11,9,9,0,A,S,Private,57,F,2,0
11,11,9,9,0,D,S,,87,C,3,0
11,11,9,9,0,D,S,,27,H,2,1
11,11,9,9,0,D,S,Private,27,H,4,1
11,11,9,9,0,D,S,,86,C,2,1
11,11,9,9,0,D,M,,27,H,6,1
11,11,9,9,0,D,S,,87,C,1,1
11,11,9,9,0,E,S,,39,H,4,1
11,11,9,9,0,D,S,Private,27,H,2,1
11,11,9,9,0,D,S,,73,C,1,1
11,11,9,9,0,E,S,,35,H,1,1
11,11,9,9,0,C,S,,82,C,2,1
11,11,9,9,0,D,S,,79,C,2,1
11,11,9,9,0,D,S,Private,27,H,12,1
11,11,9,9,0,B,S,,73,C,2,1
11,11,9,9,0,A,S,#N/A,87,C,1,1
11,11,9,9,0,D,S,Private,87,C,6,1
11,11,9,9,0,D,S,,27,H,4,1
11,11,9,9,0,D,N,,83,C,1,1
11,11,11,11,0,D,S,Private,73,C,4,1
11,11,11,11,0,D,S,,48,E,2,1
11,11,11,11,0,D,S,,82,C,12,1
11,11,11,11,0,B,S,Private,73,C,5,1
11,11,11,11,0,D,M,,87,C,3,1
11,11,11,11,0,D,S,,87,C,6,0
11,11,11,11,0,D,S,,82,C,5,0
11,11,11,11,0,D,S,,42,E,4,0
11,11,11,11,0,E,S,Private,39,H,9,0
11,11,11,11,0,D,S,Private,87,C,10,0
11,11,11,11,0,D,S,,35,H,3,0
11,11,11,11,0,D,S,,80,C,3,0
11,11,11,11,0,D,S,,87,C,3,0
11,11,11,11,0,D,S,,87,C,3,0
11,11,11,11,0,D,S,,80,C,2,0
11,11,11,11,0,D,S,Private,73,C,8,1
11,11,11,11,0,D,S,,73,C,5,1
11,11,11,11,0,D,S,Private,73,C,6,1
11,11,11,11,0,E,S,Private,28,H,2,1
11,11,11,11,0,D,S,,73,C,4,1
11,11,11,11,0,B,S,,73,C,4,1
11,11,11,11,0,D,S,,73,C,2,1
11,11,11,11,0,D,M,,73,C,2,1
11,11,11,11,0,D,S,,82,C,12,1
11,11,11,11,0,E,S,,83,C,2,1
11,11,11,11,0,A,S,,73,C,12,1
11,11,11,11,0,D,S,,73,C,2,1
11,11,11,11,0,D,N,,73,C,1,1
11,11,11,11,0,D,S,,73,C,2,1
11,11,11,11,0,D,S,,87,C,3,1
11,11,11,11,0,E,S,Private,35,H,2,1
11,11,11,11,0,B,S,,73,C,1,1
11,11,11,11,0,B,M,Private,73,C,9,1
11,11,11,11,0,D,S,,51,B,1,1
11,11,11,11,0,D,S,,73,C,5,1
11,11,11,11,0,D,S,,73,C,2,1
11,11,11,11,0,D,S,,73,C,2,1
11,11,11,11,0,E,S,Private,83,C,1,1
11,11,11,11,0,D,S,,87,C,3,1
11,11,11,11,0,A,S,Private,82,C,1,1
11,11,11,11,0,D,M,,87,C,2,1
11,11,11,11,0,D,S,Private,73,C,6,1
11,11,11,11,0,D,S,,73,C,5,1
11,11,11,11,0,D,M,Private,73,C,8,1
11,11,13,13,0,D,S,,50,B,3,1
11,11,13,13,0,D,S,,73,C,2,1
11,11,13,13,0,B,S,,80,C,12,0
11,11,13,13,0,D,S,,53,F,4,0
11,11,13,13,0,C,S,,80,C,5,0
11,11,13,13,0,B,S,,80,C,4,0
11,11,13,13,0,D,S,,59,F,4,0
11,11,13,13,0,D,S,,56,F,7,0
11,11,13,13,0,C,S,,59,F,12,0
11,11,13,13,0,D,S,Private,52,F,10,0
11,11,13,13,0,D,S,,87,C,3,1
11,11,13,13,0,D,S,,73,C,4,1
11,11,13,13,0,D,S,,73,C,6,1
11,11,13,13,0,D,S,,87,C,8,1
11,11,13,13,0,D,M,,73,C,2,1
11,11,13,13,0,A,S,,87,C,1,1
11,11,13,13,0,D,S,,73,C,2,1
11,11,13,13,0,D,M,Private,87,C,1,1
11,11,13,13,0,D,S,Private,73,C,2,1
11,11,13,13,0,D,S,,73,C,2,1
11,11,13,13,0,D,S,,73,C,2,1
11,11,13,13,0,D,S,,48,E,2,1
11,11,13,13,0,D,M,,87,C,2,1
11,11,13,13,0,D,M,,73,C,5,1
11,11,13,13,0,D,S,,73,C,2,1
11,11,13,13,0,D,S,,73,C,1,1
11,11,13,13,0,D,S,,87,C,3,1
11,11,13,13,0,B,S,Private,50,B,2,1
11,11,13,13,0,D,S,,87,C,6,1
11,11,13,13,0,D,S,,73,C,3,1
11,11,13,13,0,D,S,,87,C,4,1
11,11,13,13,0,D,M,,73,C,1,1
11,11,15,15,0,A,S,,65,A,1,1
11,11,15,15,0,B,S,,73,C,2,1
11,11,15,15,0,B,S,Private,56,F,8,0
11,11,15,15,0,A,S,Private,65,A,6,0
11,11,15,15,0,D,S,,65,A,4,0
11,11,15,15,0,D,M,,65,A,5,0
11,11,15,15,0,D,S,,65,A,5,0
11,11,15,15,0,C,S,,51,B,12,0
11,11,15,15,0,D,S,,54,F,4,0
11,11,15,15,0,D,S,,65,A,4,0
11,11,15,15,0,A,S,,65,A,3,0
11,11,15,15,0,D,S,Private,60,A,7,0
11,11,15,15,0,D,S,Private,65,A,3,0
11,11,15,15,0,A,S,,51,B,3,0
11,11,15,15,0,D,S,,15,G,6,1
11,11,15,15,0,D,S,,15,G,5,1
11,11,15,15,0,D,S,Private,47,E,12,1
11,11,15,15,0,A,S,Private,86,C,2,1
11,11,15,15,0,D,S,Private,65,A,6,1
11,11,17,17,0,D,S,,50,B,3,1
11,11,17,17,0,D,S,,50,B,1,1
11,11,17,17,0,D,M,,50,B,4,1
11,11,17,17,0,A,S,Private,76,C,12,0
11,11,17,17,0,B,S,Private,17,G,12,0
11,11,17,17,0,B,S,Private,54,F,12,0
11,11,17,17,0,B,S,Private,62,A,12,0
11,11,17,17,0,D,S,Private,50,B,11,0
11,11,17,17,0,D,S,Private,62,A,6,0
11,11,17,17,0,B,S,Private,57,F,6,0
11,11,17,17,0,A,S,,57,F,2,0
11,11,17,17,0,C,S,,76,C,12,0
11,11,17,17,0,D,S,,57,F,3,0
11,11,17,17,0,C,S,,57,F,3,0
11,11,17,17,0,C,S,,50,B,2,0
11,11,17,17,0,D,S,,62,A,2,1
11,11,17,17,0,E,N,,50,B,1,1
11,11,17,17,0,D,S,Private,57,F,6,1
11,11,17,17,0,D,S,,62,A,5,1
11,11,17,17,0,C,S,Private,57,F,2,1
11,11,17,17,0,D,N,,62,A,1,1
11,11,17,17,0,A,S,,62,A,5,1
11,11,17,17,0,D,S,,57,F,2,1
11,11,17,17,0,D,M,,62,A,7,1
11,11,17,17,0,C,S,Private,57,F,6,1
11,11,17,17,0,D,M,,62,A,4,1
11,11,17,17,0,D,S,,57,F,1,1
11,11,17,17,0,D,S,,62,A,2,1
11,11,20,20,0,D,S,,73,C,9,1
11,11,20,20,0,A,S,Private,27,H,2,1
11,11,20,20,0,D,S,Private,73,C,7,1
11,11,20,20,0,D,S,,73,C,4,1
11,11,20,20,0,D,S,Private,59,F,9,1
11,11,20,20,0,D,S,,73,C,2,1
11,11,20,20,0,C,S,,17,G,12,0
11,11,20,20,0,B,S,Private,81,C,12,0
11,11,20,20,0,B,S,Private,17,G,12,0
11,11,20,20,0,A,S,Private,17,G,12,0
11,11,20,20,0,D,S,Private,55,F,12,0
11,11,20,20,0,A,S,,81,C,12,0
11,11,20,20,0,C,S,Private,81,C,11,0
11,11,20,20,0,A,S,Private,17,G,12,0
11,11,20,20,0,D,M,Private,52,F,10,0
11,11,20,20,0,D,S,,55,F,2,0
11,11,20,20,0,B,S,Private,59,F,10,0
11,11,20,20,0,C,S,Private,17,G,12,0
11,11,20,20,0,A,S,,81,C,12,0
11,11,20,20,0,C,S,,52,F,6,0
11,11,20,20,0,D,S,,79,C,6,0
11,11,20,20,0,D,M,,52,F,2,0
11,11,20,20,0,D,S,,55,F,4,0
11,11,20,20,0,D,S,,17,G,5,0
11,11,20,20,0,D,S,,17,G,2,0
11,11,20,20,0,C,S,Private,52,F,8,0
11,11,20,20,0,B,S,,52,F,2,0
11,11,20,20,0,D,S,,55,F,2,0
11,11,20,20,0,D,S,,17,G,3,0
11,11,20,20,0,D,S,,75,C,2,0
11,11,20,20,0,D,S,,59,F,2,0
11,11,20,20,0,A,S,,73,C,2,1
11,11,20,20,0,D,S,Private,73,C,6,1
11,11,20,20,0,D,M,,73,C,1,1
11,11,20,20,0,A,S,,50,B,2,1
11,11,20,20,0,D,M,,73,C,1,1
11,11,20,20,0,D,M,,73,C,2,1
11,11,20,20,0,A,S,Private,27,H,1,1
11,11,20,20,0,D,M,,73,C,6,1
11,11,20,20,0,D,M,Private,50,B,1,1
11,11,20,20,0,D,S,,59,F,2,1
11,11,20,20,0,D,M,,73,C,1,1
11,11,20,20,0,D,S,Private,73,C,12,1
11,11,20,20,0,D,M,,73,C,2,1
11,11,20,20,0,D,S,,50,B,5,1
11,11,20,20,0,D,S,Private,50,B,6,1
11,11,20,20,0,D,S,,50,B,3,1
11,11,20,20,0,D,S,,73,C,2,1
11,11,20,20,0,D,S,,73,C,3,1
11,11,20,20,0,D,M,,73,C,4,1
11,11,20,20,0,C,M,Private,50,B,12,1
11,11,20,20,0,D,S,,73,C,2,1
11,11,20,20,0,D,S,,17,G,1,1
11,11,20,20,0,D,S,Private,73,C,12,1
11,11,20,20,0,D,S,Private,78,C,3,1
11,11,20,20,0,D,S,,73,C,2,1
11,11,20,20,0,D,N,,73,C,1,1
11,11,20,20,0,D,S,,54,F,5,1
11,11,20,20,0,D,S,,81,C,3,1
11,11,20,20,0,D,S,,81,C,1,1
11,11,20,20,0,B,S,Private,81,C,12,1
11,11,20,20,0,D,S,Private,50,B,6,1
11,11,20,20,0,B,S,,81,C,4,1
11,11,22,22,0,D,S,,50,B,2,1
11,11,22,22,0,D,S,Private,65,A,10,0
11,11,22,22,0,C,S,Private,57,F,12,0
11,11,22,22,0,A,S,Private,65,A,12,0
11,11,22,22,0,A,S,Private,65,A,10,0
11,11,22,22,0,B,S,Private,65,A,6,0
11,11,22,22,0,D,N,,55,F,1,1
11,11,22,22,0,C,S,,73,C,2,1
11,11,22,22,0,D,S,Private,86,C,12,1
11,11,22,22,0,E,M,,59,F,2,1
11,11,22,22,0,D,M,,73,C,1,1
11,11,22,22,0,E,S,,60,A,2,1
11,11,22,22,0,E,S,,27,H,9,1
11,11,22,22,0,E,S,Private,86,C,5,1
11,11,22,22,0,A,S,,73,C,2,1
11,11,22,22,0,E,M,Private,86,C,9,1
11,11,24,24,0,D,S,,73,C,2,1
11,11,24,24,0,D,S,,73,C,2,1
11,11,24,24,0,B,S,,73,C,2,1
11,11,24,24,0,D,S,,73,C,2,0
11,11,24,24,0,D,S,,73,C,2,0
11,11,24,24,0,D,S,,87,C,3,0
11,11,24,24,0,D,S,Private,50,B,9,0
11,11,24,24,0,A,M,Private,65,A,9,0
11,11,24,24,0,D,S,,73,C,5,1
11,11,24,24,0,D,S,,73,C,1,1
11,11,24,24,0,E,S,,87,C,1,1
11,11,24,24,0,C,S,Private,73,C,12,1
11,11,24,24,0,D,S,,87,C,6,1
11,11,24,24,0,D,M,,50,B,4,1
11,11,24,24,0,D,S,,87,C,2,1
11,11,24,24,0,D,S,,73,C,4,1
11,11,24,24,0,D,S,Private,87,C,6,1
11,11,24,24,0,D,S,Private,50,B,4,1
11,11,24,24,0,D,S,Private,87,C,7,1
11,11,24,24,0,D,S,,51,B,2,1
11,11,24,24,0,D,S,,73,C,4,1
11,11,24,24,0,D,M,,73,C,2,1
11,11,24,24,0,D,S,,87,C,3,1
11,11,24,24,0,D,S,,73,C,2,1
11,11,24,24,0,D,S,,73,C,1,1
11,11,24,24,0,D,S,,73,C,6,1
11,11,24,24,0,D,S,,65,A,1,1
11,11,24,24,0,D,M,,73,C,2,1
11,11,26,26,0,D,M,,78,C,2,1
11,11,26,26,0,B,S,Private,64,A,7,0
11,11,26,26,0,B,S,Private,64,A,7,0
11,11,26,26,0,D,S,,55,F,5,0
11,11,26,26,0,D,S,,64,A,5,0
11,11,26,26,0,D,S,,50,B,4,0
11,11,26,26,0,D,S,,50,B,4,0
11,11,26,26,0,C,M,Private,64,A,7,0
11,11,26,26,0,C,S,Private,64,A,8,0
11,11,26,26,0,B,S,,55,F,3,0
11,11,26,26,0,E,S,,78,C,2,1
11,11,26,26,0,D,S,Private,78,C,7,1
11,11,26,26,0,D,S,Private,78,C,6,1
11,11,26,26,0,D,M,,78,C,2,1
11,11,26,26,0,D,S,,78,C,3,1
11,11,26,26,0,B,S,,78,C,5,1
11,11,26,26,0,D,M,,78,C,4,1
11,11,26,26,0,D,S,Private,64,A,3,1
11,11,26,26,0,D,S,Private,78,C,6,1
11,11,26,26,0,D,S,,78,C,2,1
11,11,26,26,0,D,S,,78,C,1,1
11,11,26,26,0,D,M,,64,A,2,1
11,11,26,26,0,B,S,,78,C,2,1
11,11,26,26,0,D,M,,78,C,1,1
11,11,28,28,0,D,S,Private,87,C,6,1
11,11,28,28,0,A,S,,87,C,8,1
11,11,28,28,0,D,S,Private,15,G,12,0
11,11,28,28,0,D,S,Private,15,G,6,0
11,11,28,28,0,A,S,,15,G,5,0
11,11,28,28,0,B,M,,15,G,5,0
11,11,28,28,0,D,S,Private,87,C,6,0
11,11,28,28,0,D,S,,61,A,3,0
11,11,28,28,0,D,S,,15,G,3,0
11,11,28,28,0,D,S,,87,C,3,0
11,11,28,28,0,D,S,,61,A,2,0
11,11,28,28,0,D,S,,87,C,6,1
11,11,28,28,0,D,S,Private,87,C,12,1
11,11,28,28,0,D,S,,87,C,4,1
11,11,28,28,0,D,S,Private,87,C,8,1
11,11,28,28,0,D,S,,87,C,2,1
11,11,28,28,0,D,M,,87,C,2,1
11,11,28,28,0,D,S,,87,C,1,1
11,11,28,28,0,D,S,Private,87,C,7,1
11,11,28,28,0,D,S,,87,C,2,1
11,11,28,28,0,D,S,,87,C,2,1
11,11,28,28,0,D,M,Private,87,C,7,1
11,11,28,28,0,D,S,,87,C,8,1
11,11,30,30,0,D,S,,57,F,7,1
11,11,30,30,0,A,S,Private,51,B,12,0
11,11,30,30,0,D,S,Private,67,A,6,0
11,11,30,30,0,D,S,,57,F,5,0
11,11,30,30,0,C,S,Private,60,A,9,0
11,11,30,30,0,D,S,,67,A,3,0
11,11,30,30,0,D,S,,57,F,3,1
11,11,30,30,0,D,S,,57,F,2,1
11,11,30,30,0,D,M,,57,F,2,1
11,11,30,30,0,D,S,Private,57,F,2,1
11,11,30,30,0,D,S,,57,F,2,1
11,11,30,30,0,D,S,,57,F,3,1
11,11,30,30,0,D,S,Private,57,F,6,1
11,11,30,30,0,D,S,,57,F,2,1
11,11,30,30,0,D,S,,57,F,1,1
11,11,30,30,0,D,S,,57,F,1,1
11,11,30,30,0,D,M,,57,F,2,1
11,11,30,30,0,D,S,,57,F,5,1
11,11,30,30,0,D,S,Private,57,F,4,1
11,11,30,30,0,D,S,,57,F,1,1
11,11,30,30,0,D,S,,57,F,2,1
11,11,30,30,0,D,S,,57,F,2,1
11,11,30,30,0,D,S,,57,F,3,1
11,11,30,30,0,A,S,,57,F,2,1
11,11,30,30,0,D,M,,57,F,2,1
11,11,30,30,0,D,S,Private,57,F,10,1
11,11,30,30,0,E,M,,57,F,1,1
11,11,30,30,0,D,S,,57,F,2,1
11,11,30,30,0,D,S,Private,57,F,6,1
11,11,30,30,0,D,S,,57,F,2,1
11,11,30,30,0,D,S,,57,F,2,1
11,11,30,30,0,D,S,,57,F,2,1
11,11,30,30,0,D,S,,57,F,2,1
11,11,30,30,0,D,S,,57,F,3,1
11,11,33,33,0,C,S,Private,55,F,6,0
11,11,33,33,0,D,S,,51,B,5,0
11,11,33,33,0,D,S,,51,B,4,0
11,11,33,33,0,D,S,,51,B,2,0
11,11,35,35,0,C,S,Private,61,A,7,1
11,11,35,35,0,D,M,,47,E,2,0
11,11,35,35,0,D,S,Private,47,E,6,0
11,11,35,35,0,C,S,,47,E,5,0
11,11,35,35,0,D,S,,47,E,3,0
11,11,35,35,0,D,M,,47,E,2,0
11,11,35,35,0,D,S,,61,A,4,1
11,11,35,35,0,D,S,Private,61,A,3,1
11,11,35,35,0,D,M,,47,E,6,1
11,11,39,39,0,D,M,,82,C,4,1
11,11,39,39,0,E,S,#N/A,82,C,1,1
13,13,0,0,0,D,M,,92,C,6,0
13,13,0,0,0,D,S,#N/A,92,C,3,0
13,13,0,0,0,D,S,,91,C,5,0
13,13,0,0,0,D,S,,91,C,4,0
13,13,0,0,0,D,S,,91,C,4,0
13,13,0,0,0,D,M,,92,C,8,0
13,13,0,0,0,D,S,,92,C,2,0
13,13,0,0,0,D,S,,92,C,2,0
13,13,2,2,0,C,S,Private,83,C,8,0
13,13,2,2,0,D,N,,86,C,1,1
13,13,4,4,0,A,S,Private,76,C,12,0
13,13,4,4,0,B,S,Private,7,I,12,0
13,13,4,4,0,C,S,Private,72,C,12,0
13,13,4,4,0,D,M,Private,58,F,12,0
13,13,4,4,0,B,S,Private,72,C,12,0
13,13,4,4,0,B,S,Private,72,C,12,0
13,13,4,4,0,C,S,Private,7,I,12,0
13,13,4,4,0,D,S,Private,7,I,5,0
13,13,4,4,0,B,S,,7,I,6,0
13,13,4,4,0,C,S,,72,C,6,0
13,13,4,4,0,D,M,,7,I,5,0
13,13,4,4,0,D,S,,58,F,5,0
13,13,4,4,0,B,S,Private,7,I,10,0
13,13,4,4,0,B,S,Private,7,I,2,0
13,13,4,4,0,D,S,,72,C,3,0
13,13,4,4,0,D,S,,75,C,3,0
13,13,4,4,0,D,S,Private,7,I,12,1
13,13,7,7,0,B,S,Private,27,H,12,1
13,13,7,7,0,C,S,Private,75,C,12,1
13,13,7,7,0,B,S,,80,C,12,0
13,13,7,7,0,D,S,Private,75,C,12,0
13,13,7,7,0,A,S,Private,75,C,2,0
13,13,7,7,0,D,S,Private,56,F,9,0
13,13,7,7,0,C,S,Private,86,C,12,0
13,13,7,7,0,D,S,Public,75,C,2,0
13,13,7,7,0,C,S,Private,59,F,12,0
13,13,7,7,0,C,S,Private,58,F,7,0
13,13,7,7,0,C,S,Private,59,F,12,0
13,13,7,7,0,C,S,Private,75,C,12,0
13,13,7,7,0,B,S,Private,86,C,12,0
13,13,7,7,0,D,M,Private,59,F,12,0
13,13,7,7,0,D,S,Private,87,C,12,0
13,13,7,7,0,D,S,Private,17,G,6,0
13,13,7,7,0,D,S,Private,86,C,6,0
13,13,7,7,0,D,S,Private,86,C,6,0
13,13,7,7,0,D,S,Private,58,F,6,0
13,13,7,7,0,E,S,Private,23,H,2,0
13,13,7,7,0,D,S,Private,82,C,7,0
13,13,7,7,0,B,S,,87,C,2,0
13,13,7,7,0,C,S,,59,F,6,0
13,13,7,7,0,D,S,,87,C,5,0
13,13,7,7,0,D,S,,56,F,4,0
13,13,7,7,0,D,S,Private,59,F,12,0
13,13,7,7,0,C,S,Private,59,F,6,0
13,13,7,7,0,E,M,Public,59,F,3,0
13,13,7,7,0,C,S,Private,59,F,7,0
13,13,7,7,0,D,S,Private,79,C,3,0
13,13,7,7,0,B,S,Private,58,F,7,0
13,13,7,7,0,E,S,,80,C,3,0
13,13,7,7,0,D,S,,17,G,3,0
13,13,7,7,0,D,S,Private,87,C,7,1
13,13,7,7,0,D,S,Private,86,C,6,1
13,13,7,7,0,C,S,Private,59,F,7,1
13,13,7,7,0,B,S,Private,59,F,7,1
13,13,7,7,0,B,M,,80,C,12,1
13,13,7,7,0,A,S,,80,C,2,1
13,13,7,7,0,E,S,,56,F,1,1
13,13,7,7,0,B,S,,80,C,9,1
13,13,7,7,0,D,S,,82,C,6,1
13,13,7,7,0,B,S,Private,86,C,12,1
13,13,7,7,0,D,S,Private,86,C,12,1
13,13,7,7,0,E,S,Private,70,C,6,1
13,13,7,7,0,C,S,Private,59,F,12,1
13,13,7,7,0,D,S,,59,F,1,1
13,13,7,7,0,D,S,Private,73,C,8,1
13,13,7,7,0,E,S,,35,H,2,1
13,13,7,7,0,D,S,Private,86,C,1,1
13,13,9,9,0,E,S,,73,C,2,1
13,13,9,9,0,D,S,,73,C,5,1
13,13,9,9,0,B,M,,80,C,10,0
13,13,9,9,0,A,S,,80,C,12,0
13,13,9,9,0,C,S,,79,C,11,0
13,13,9,9,0,B,M,,80,C,12,0
13,13,9,9,0,D,M,,80,C,12,0
13,13,9,9,0,D,M,,80,C,12,0
13,13,9,9,0,D,S,Private,59,F,6,0
13,13,9,9,0,D,S,,80,C,11,0
13,13,9,9,0,D,S,,80,C,12,0
13,13,9,9,0,C,S,,80,C,10,0
13,13,9,9,0,C,S,,80,C,12,0
13,13,9,9,0,A,S,,80,C,11,0
13,13,9,9,0,D,S,,80,C,12,0
13,13,9,9,0,A,S,,80,C,11,0
13,13,9,9,0,A,S,,73,C,2,0
13,13,9,9,0,E,S,Private,34,H,4,0
13,13,9,9,0,A,M,,80,C,6,0
13,13,9,9,0,D,S,,80,C,12,0
13,13,9,9,0,B,M,,80,C,12,0
13,13,9,9,0,A,M,,80,C,12,0
13,13,9,9,0,D,M,,80,C,8,0
13,13,9,9,0,D,M,,80,C,12,0
13,13,9,9,0,A,S,,80,C,8,0
13,13,9,9,0,B,M,,80,C,9,0
13,13,9,9,0,D,M,,80,C,12,0
13,13,9,9,0,B,M,,80,C,10,0
13,13,9,9,0,D,M,,80,C,12,0
13,13,9,9,0,C,S,,80,C,12,0
13,13,9,9,0,B,M,,80,C,6,0
